doi,type,year,source,title
https://doi.org/10.1016/j.elstat.2014.11.003,article,2015.0,Journal of Electrostatics,Predicted flow characteristics of a wire-nonparallel plate type electrohydrodynamic gas pump using the Finite Element Method
https://doi.org/10.1016/j.vlsi.2017.05.006,article,2017.0,Integration,Hardware design of LIF with Latency neuron model with memristive STDP synapses
https://doi.org/10.1016/j.ijheatfluidflow.2006.02.023,article,2006.0,International Journal of Heat and Fluid Flow,Simultaneous measurements of fluctuating velocity and pressure in a turbulent mixing layer
https://doi.org/10.1016/j.patcog.2005.11.024,article,2006.0,Pattern Recognition,A clustering method based on multidimensional texture analysis
https://doi.org/10.1016/j.ijheatmasstransfer.2015.04.111,article,2015.0,International Journal of Heat and Mass Transfer,Further considerations on anisotropic thermal efficiency of symmetric composites
https://doi.org/10.1016/j.asoc.2018.02.017,article,2018.0,Applied Soft Computing,Incorporating expert knowledge into evolutionary algorithms with operators and constraints to design satellite systems
https://doi.org/10.1016/j.ergon.2013.10.001,article,2014.0,International Journal of Industrial Ergonomics,Inter-rater reliability of cyclic and non-cyclic task assessment using the hand activity level in appliance manufacturing
https://doi.org/10.1016/j.buildenv.2015.11.002,article,2015.0,Building and Environment,A quantitative evaluation of indoor environmental quality in refurbished kindergarten buildings: A Malaysian case study
https://doi.org/10.1021/acschembio.9b00463,article,2019.0,ACS Chemical Biology,Sulfonamide-Based Inhibitors of Biotin Protein Ligase as New Antibiotic Leads
https://doi.org/10.1016/j.buildenv.2015.11.014,article,2016.0,Building and Environment,Measurement and evaluation of indoor thermal environment in a naturally ventilated industrial building with high temperature heat sources
https://doi.org/10.1016/j.jsv.2012.05.034,article,2012.0,Journal of Sound and Vibration,On the use of time-resolved particle image velocimetry for the investigation of rod–airfoil aeroacoustics
https://doi.org/10.1021/acschembio.0c00618,article,2020.0,ACS Chemical Biology,Facile Synthesis and Metabolic Incorporation of m‑DAP Bioisosteres Into Cell Walls of Live Bacteria
https://doi.org/10.1016/j.proeng.2011.12.275,article,2011.0,Procedia Engineering,Hybrid integration of microfabricated chemοcapacitor arrays with miniaturized read-out electronics towards low-power gas sensing module
https://doi.org/10.1016/S0167-9260(03)00002-6,article,2003.0,Integration,Balanced multi-level multi-way partitioning of analog integrated circuits for hierarchical symbolic analysis
https://doi.org/10.1016/j.actaastro.2018.05.025,article,2018.0,Acta Astronautica,Earth analogue testing and analysis of Martian duricrust properties
https://doi.org/10.1016/j.diamond.2020.107752,article,2020.0,Diamond and Related Materials,An experimental study of sorption/desorption of selected radionuclides on carbon nanomaterials: a quest for possible applications in future nuclear medicine
https://doi.org/10.1016/j.mechrescom.2024.104310,article,2024.0,Mechanics Research Communications,A modified dynamic relaxation form-finding method for symmetrical tensegrity structures with group theory and fuzzy clustering
https://doi.org/10.1021/acschembio.3c00035,article,2023.0,ACS Chemical Biology,Comparative Study of Adenosine Analogs as Inhibitors of Protein Arginine Methyltransferases and a Clostridioides difficile-Specific DNA Adenine Methyltransferase
https://doi.org/10.1016/j.ijthermalsci.2014.09.006,article,2015.0,International Journal of Thermal Sciences,A new parameter for the dynamic analysis of building walls using the harmonic method
https://doi.org/10.1016/j.optlastec.2021.107773,article,2022.0,Optics & Laser Technology,Fully integrated 3-bit all-optical analog to digital converter based on photonic crystal semiconductor optical amplifier
https://doi.org/10.1016/j.est.2023.108438,article,2023.0,Journal of Energy Storage,In-situ fabricated copper-holmium co-doped cobalt ferrite nanocomposite with cross-linked graphene as novel electrode material for supercapacitor application
https://doi.org/10.1016/j.aeue.2021.153793,article,2021.0,AEU - International Journal of Electronics and Communications,A new VCII based grounded positive/negative capacitance multiplier
https://doi.org/10.1016/j.jlp.2017.04.001,article,2017.0,Journal of Loss Prevention in the Process Industries,Study of the conductive heat flux from concrete to liquid nitrogen by solving an inverse heat conduction problem
https://doi.org/10.1016/j.jlp.2015.09.005,article,2016.0,Journal of Loss Prevention in the Process Industries,Method for quantitative assessment of safety culture
https://doi.org/10.1016/j.mssp.2024.108838,article,2024.0,Materials Science in Semiconductor Processing,Glucose oxidation on monoclinic Co2V2O7 nanorods: Intuitions on cell potential reduction in hybrid electrolyzer
https://doi.org/10.1021/acschembio.1c00259,article,2021.0,ACS Chemical Biology,Heterologous Catalysis of the Final Steps of Tetracycline Biosynthesis by Saccharomyces cerevisiae
https://doi.org/10.1016/j.snb.2012.10.091,article,2013.0,Sensors and Actuators B: Chemical,Preparation and gas sensing properties of hierarchical flower-like In2O3 microspheres
https://doi.org/10.1016/j.optlastec.2004.06.008,article,2005.0,Optics & Laser Technology,Optical data storage on protein using angular multiplexing
https://doi.org/10.1016/j.epsr.2024.110158,article,2024.0,Electric Power Systems Research,Stochastic economic dispatch of wind power under uncertainty using clustering-based extreme scenarios
https://doi.org/10.1016/j.apenergy.2022.119393,article,2022.0,Applied Energy,Economic analysis of CCUS: Accelerated development for CO2 EOR and storage in residual oil zones under the context of 45Q tax credit
https://doi.org/10.1021/acssynbio.4c00051,article,2024.0,ACS Synthetic Biology,Discovery of Latent Cannabichromene Cyclase Activity in Marine Bacterial Flavoenzymes
https://doi.org/10.1016/j.procir.2018.01.031,article,2018.0,Procedia CIRP,Decision tool for designing derivative products for supporting assembly planning of large-volume assembly groups
https://doi.org/10.1016/j.nucengdes.2009.07.006,article,2009.0,Nuclear Engineering and Design,Reflux condensation of flowing vapor and non-condensable gases counter-current to laminar liquid film in a vertical tube
https://doi.org/10.1016/j.jmbbm.2023.105693,article,2023.0,Journal of the Mechanical Behavior of Biomedical Materials,"Synthesis, characterization, photo-polymerization, hydrolytic stability, and etching behavior of new self-etch adhesive monomers"
https://doi.org/10.1016/j.cad.2011.01.001,article,2011.0,Computer-Aided Design,Visibility-based conformal cooling channel generation for rapid tooling
https://doi.org/10.1016/j.cja.2018.03.020,article,2018.0,Chinese Journal of Aeronautics,Numerical analysis of broadband noise reduction with wavy leading edge
https://doi.org/10.1016/j.jbiomech.2018.01.030,article,2018.0,Journal of Biomechanics,Exploring novel objective functions for simulating muscle coactivation in the neck
https://doi.org/10.1016/j.aeue.2017.07.004,article,2017.0,AEU - International Journal of Electronics and Communications,Current mode first order universal filter and multiphase sinusoidal oscillator
https://doi.org/10.1016/j.wear.2013.07.015,article,2013.0,Wear,Influence of incidence angle on wear induced by sliding impacts
https://doi.org/10.1016/j.sna.2022.113366,article,2022.0,Sensors and Actuators A: Physical,Suppressing residual vibrations in comb-drive electrostatic actuators: A command shaping technique adapted to nomadic applications
https://doi.org/10.1016/j.ijheatmasstransfer.2020.120467,article,2020.0,International Journal of Heat and Mass Transfer,High-temperature effects on the mucus layers in a realistic human upper airway model
https://doi.org/10.1016/j.epsr.2021.107744,article,2022.0,Electric Power Systems Research,Stochastic approach for economic viability of photovoltaic systems with battery storage for big electricity consumers in the regulated marketin Brazil
https://doi.org/10.1016/0098-1354(85)87002-2,article,1985.0,Computers & Chemical Engineering,A modern hardware setup for real-time turbulence measurements in two-phase flows
https://doi.org/10.1016/S1474-6670(17)52962-6,article,1989.0,IFAC Proceedings Volumes,Assessing the Importance of Long-Term Contracts in Financing Natural Gas Projects
https://doi.org/10.1016/j.sse.2008.06.020,article,2008.0,Solid-State Electronics,Modeling and design of a monolithically integrated power converter on SiC
https://doi.org/10.1016/0010-2180(94)00060-6,article,1995.0,Combustion and Flame,Predicting the Devolatilization Behavior of any coal from its ultimate analysis
https://doi.org/10.1016/j.still.2011.09.008,article,2011.0,Soil and Tillage Research,Modelling aeolian sediment transport during initial soil development on an artificial catchment using WEPS and aerial images
https://doi.org/10.1016/S0019-0578(01)00002-7,article,2001.0,ISA Transactions,Quantitative feedback synthesis of sampled-data systems with time-delay by approximate Z-transform
https://doi.org/10.1016/j.icheatmasstransfer.2017.02.016,article,2017.0,International Communications in Heat and Mass Transfer,Generating optimal heat conduction paths based on bionic growth simulation
https://doi.org/10.1016/j.renene.2012.03.025,article,2012.0,Renewable Energy,A non-tubular Stirling engine heater for a micro solar power unit
https://doi.org/10.1016/B978-075068028-8/50009-7,incollection,2006.0,Interfacing PIC Microcontrollers,7 - Analogue interfacing
https://doi.org/10.1016/j.microrel.2013.12.001,article,2014.0,Microelectronics Reliability,Analysis of Harmonic distortion in asymmetric underlap DG-MOSFET with high-k spacer
https://doi.org/10.1016/j.firesaf.2015.07.008,article,2015.0,Fire Safety Journal,Statistical description of firebrand size and shape distribution from coniferous trees for use in Metropolis Monte Carlo simulations of firebrand flight distance
https://doi.org/10.1016/j.jsv.2023.118135,article,2024.0,Journal of Sound and Vibration,Flow-induced noise from a seal-vibrissa-shaped cylinder
https://doi.org/10.1016/B978-0-32-385655-3.00009-6,incollection,2022.0,Intelligent Sensing and Communications for Internet of Everything,Chapter 5 - MmWave technology and Terahertz technology IoT communications
https://doi.org/10.1016/S1474-6670(17)52866-9,article,1989.0,IFAC Proceedings Volumes,Low Cost Digital Controller for PWM Converter
https://doi.org/10.1016/j.sigpro.2019.107247,article,2020.0,Signal Processing,Time-modulated array beamforming with periodic stair-step pulses
https://doi.org/10.1016/j.snb.2016.07.061,article,2017.0,Sensors and Actuators B: Chemical,Label-free chemiluminescent strategy for highly selective and sensitive detection of adenosine triphosphate by cofactor-dependent enzymatic ligation-triggered polymerase chain reaction
https://doi.org/10.1021/acssynbio.9b00387,article,2019.0,ACS Synthetic Biology,Unravelling the Biosynthetic Flexibility of UK-2A Enables Enzymatic Synthesis of Its Structural Variants
https://doi.org/10.1016/B978-075067819-3/50010-5,incollection,2005.0,A Baker's Dozen,Chapter 8 - Working the Analog Problem From the Digital Domain
https://doi.org/10.1016/j.asej.2019.01.004,article,2019.0,Ain Shams Engineering Journal,Tustin's technique based digital decentralized load frequency control in a realistic multi power system considering wind farms and communications delays
https://doi.org/10.1016/j.est.2024.112414,article,2024.0,Journal of Energy Storage,"Energy, power, and cost optimization of a sodium-ion battery pack via a combined physics-based and cost modeling approach"
https://doi.org/10.1016/j.mejo.2019.05.016,article,2019.0,Microelectronics Journal,Fractional order Chebyshev-like low-pass filters based on integer order poles
https://doi.org/10.1016/S0026-2692(98)00042-1,article,1998.0,Microelectronics Journal,Design automation of σΔ DACs using SIGGEN
https://doi.org/10.1016/B978-075067841-4/50038-5,incollection,2005.0,Data Conversion Handbook,SECTION 8-7 - Direct Digital Synthesis (DDS)
https://doi.org/10.1016/j.mejo.2020.104908,article,2020.0,Microelectronics Journal,A low-power column-parallel cyclic ADC for CMOS image sensor with capacitance and current scaling
https://doi.org/10.1016/j.ijengsci.2012.06.016,article,2012.0,International Journal of Engineering Science,Trapping of a crack advancing through an elastic lattice
https://doi.org/10.1016/j.mejo.2012.05.003,article,2012.0,Microelectronics Journal,Analytical synthesis of general high-order voltage/current transfer functions using CCIIs
https://doi.org/10.1016/S0997-7546(01)01154-2,article,2001.0,European Journal of Mechanics - B/Fluids,A PDF propagation approach to model turbulent dispersion in swirling flows
https://doi.org/10.1016/j.desal.2016.08.005,article,2016.0,Desalination,A flexible and hydrophobic polyurethane elastomer used as binder for the activated carbon electrode in capacitive deionization
https://doi.org/10.1021/acschembio.1c00036,article,2021.0,ACS Chemical Biology,The Promise and Peril of Chemical Probe Negative Controls
https://doi.org/10.1016/j.apacoust.2020.107597,article,2021.0,Applied Acoustics,Using horizontal sonic crystals to reduce the aeroacosutic signature of a simplified ICE3 train model
https://doi.org/10.1016/j.jsv.2013.10.001,article,2014.0,Journal of Sound and Vibration,Enhancement of efficiency of vibration suppression using piezoelectric elements and LR circuit by amplification of electrical resonance
https://doi.org/10.1016/0263-8223(87)90067-5,article,1987.0,Composite Structures,Determination of calibration constants for the hole-drilling residual stress measurement technique applied to orthotropic composites—Part II: Experimental evaluations
https://doi.org/10.1021/acssynbio.0c00369,article,2022.0,ACS Synthetic Biology,Parameterized Computational Framework for the Description and Design of Genetic Circuits of Morphogenesis Based on Contact-Dependent Signaling and Changes in Cell–Cell Adhesion
https://doi.org/10.1016/j.jmatprotec.2006.03.047,article,2007.0,Journal of Materials Processing Technology,Lift and guidance forces by using iron-magnetic track with side rims interacting with passive HTC superconducting plate: Experimental analyses
https://doi.org/10.1016/j.ymssp.2023.110999,article,2024.0,Mechanical Systems and Signal Processing,Investigation on local monitoring paradigms of in-situ conformally fabricated piezopolymer coating-based array transducers: Ultrasonic bulk waves and local ultrasonic resonances
https://doi.org/10.1016/j.bios.2021.113123,article,2021.0,Biosensors and Bioelectronics,Electrochemiluminescence imaging of respiratory activity of cellular spheroids using sequential potential steps
https://doi.org/10.1016/j.bspc.2014.06.003,article,2014.0,Biomedical Signal Processing and Control,An implementation of independent component analysis for 3D statistical shape analysis
https://doi.org/10.1016/B978-0-08-030536-3.50063-5,incollection,1984.0,Control in Power Electronics and Electrical Drives 1983,A MICROPROCESSOR CONTROL SCHEME FOR NATURALLY COMMUTATED THYRISTOR CONVERTER WITH VARIABLE FREQUENCY SUPPLY
https://doi.org/10.1016/j.jajp.2021.100059,article,2021.0,Journal of Advanced Joining Processes,Welding and processing of metallic materials by using friction stir technique: A review
https://doi.org/10.1016/0169-8141(87)90022-9,article,1987.0,International Journal of Industrial Ergonomics,An on-line microcomputer-based cardiac monitoring system
https://doi.org/10.1016/j.ijmultiphaseflow.2020.103274,article,2020.0,International Journal of Multiphase Flow,Dynamics of a spherical droplet driven by active slip and stress
https://doi.org/10.1016/j.aej.2024.09.038,article,2024.0,Alexandria Engineering Journal,Implementation of direct demodulator based on ANN using FPGA
https://doi.org/10.1016/B978-075065635-1/50023-6,incollection,2002.0,AVR,4 - Intermediate operations
https://doi.org/10.1016/B978-0-08-102505-5.00006-9,incollection,2018.0,Analog Design and Simulation Using OrCAD Capture and PSpice (Second Edition),Chapter 6 - Stimulus Editor
https://doi.org/10.1016/S0076-5392(08)63213-0,incollection,1982.0,"Stochastic models, estimation, and control",Chapter 14 Linear stochastic controller design and performance analysis
https://doi.org/10.1016/j.destud.2016.08.004,article,2016.0,Design Studies,Prototyping bodies: a post-phenomenology of wearable simulations
https://doi.org/10.3182/20120823-5-NL-3013.00025,article,2012.0,IFAC Proceedings Volumes,Geometry of Model Predictive Control
https://doi.org/10.1016/j.jbiomech.2022.111238,article,2022.0,Journal of Biomechanics,"Biochemical and biomechanical characterization of the cervical, thoracic, and lumbar facet joint cartilage in the Yucatan minipig"
https://doi.org/10.1016/j.ijsolstr.2019.06.013,article,2020.0,International Journal of Solids and Structures,Micromechanical investigation of grouting in soils
https://doi.org/10.1016/j.sysarc.2018.09.002,article,2018.0,Journal of Systems Architecture,Scheduling non-preemptive tasks with strict periods in multi-core real-time systems
https://doi.org/10.1016/S0893-9659(04)90077-8,article,2004.0,Applied Mathematics Letters,Remarks on some relationships between the Bernoulli and Euler polynomials
https://doi.org/10.1016/j.bspc.2021.102883,article,2021.0,Biomedical Signal Processing and Control,Usefulness of blinking duration variability (BDV) in discriminating emotional states
https://doi.org/10.1016/0021-8634(92)80068-4,article,1992.0,Journal of Agricultural Engineering Research,Human subjective response to lorry vibration: Implications for farm animal transport
https://doi.org/10.1006/jsvi.1998.1584,article,1998.0,Journal of Sound and Vibration,THE ELASTIC FIELD GENERATED BY TWO LOADS MOVING ALONG TWO STRINGS ON AN ELASTICALLY SUPPORTED MEMBRANE
https://doi.org/10.1016/j.measurement.2019.05.003,article,2019.0,Measurement,A miniaturized low-power vector impedance analyser for accurate multi-parameter measurement
https://doi.org/10.1016/0026-2714(88)90268-5,article,1988.0,Microelectronics Reliability,4719411 Addressable test matrix for measuring analog transfer characteristics of test elements used for integrated process control and device evaluation
https://doi.org/10.1016/S0301-9322(00)00069-0,article,2001.0,International Journal of Multiphase Flow,A fast Eulerian method for disperse two-phase flow
https://doi.org/10.1016/j.ijheatmasstransfer.2021.121549,article,2021.0,International Journal of Heat and Mass Transfer,A study on vapor transport characteristics in hollow-fiber membrane humidifier with empirical mass transfer coefficient
https://doi.org/10.1016/S0082-0784(89)80101-8,article,1989.0,Symposium (International) on Combustion,Chemical kinetic modeling and sensitivity analyses for boron assisted hydrocarbon combustion
https://doi.org/10.1016/j.jsv.2021.116294,article,2021.0,Journal of Sound and Vibration,Propagation characteristics of laser-induced acoustic sources in hybrid anechoic wind tunnels
https://doi.org/10.1016/1350-4533(95)90852-3,article,1995.0,Medical Engineering & Physics,Dynamic characteristics of prosthetic heart valves
https://doi.org/10.1016/j.automatica.2020.108906,article,2020.0,Automatica,Efficient hinging hyperplanes neural network and its application in nonlinear system identification
https://doi.org/10.1016/0004-3702(71)90009-9,article,1971.0,Artificial Intelligence,Hypothesis generation by machine
https://doi.org/10.1016/0278-6125(88)90029-5,article,1988.0,Journal of Manufacturing Systems,Single machine setup-dependent sequencing using a setup complexity ranking scheme
https://doi.org/10.1016/0004-3702(90)90054-4,article,1990.0,Artificial Intelligence,Real-time heuristic search
https://doi.org/10.1016/j.aeue.2007.03.015,article,2008.0,AEU - International Journal of Electronics and Communications,Signal limitations of the current-mode filters employing current conveyors
https://doi.org/10.1016/j.commatsci.2018.04.019,article,2018.0,Computational Materials Science,γ-Graphyne analogues based on As and Sb elements
https://doi.org/10.3182/20090819-3-PL-3002.00052,article,2009.0,IFAC Proceedings Volumes,Continuous-Time Dynamic System Identification with Multisine Random Excitation Revisited* *This work was partially supported by Polish Ministry of Science and Higher Education.
https://doi.org/10.1006/dspr.2002.0452,article,2002.0,Digital Signal Processing,A New Joint Coding and Modulation Scheme for Channels with Clipping
https://doi.org/10.1016/j.clay.2014.03.014,article,2014.0,Applied Clay Science,Fourier transform infrared spectroscopy analysis for hydrothermal transformation of microcrystalline cellulose on montmorillonite
